00) Zip,01) City,02) State,03) Household median income in dollars,04) Household mean income in dollars,05) Total population 18 to 24 years,06) Percentage of 05) less than high school,07) Percentage of 05) high school,08) Percentage of 05) some college,09) Percentage of 05) bachelor's,10) Total population 25 years and over,11) Percentage of 10)less than 9th grade,12) Percentage of 10) 9th to 12th no diploma,13) Percentage of 10) high school,14) Percentage of 10) some college,15) Percentage of 10) associate's degree,16) Percentage of 10) bachelor's,17) Percentage of 10) graduate degree,18) Total population 25 to 34 years,19) Percentage of 18) high school or higher,20) Percentage of 18) bachelor's or higher,21) Total population 35 to 44 years,22) Percentage of 21) high school or higher,23) Percentage of 21) bachelor's or higher,24) Total population 45 to 64 years,25) Percentage of 24) high school or higher,26) Percentage of 24) bachelor's or higher,27) Total population 65 and over,28) Percentage of 27) high school or higher,29) Percentage of 27) bachelor's or higher,"30) Median earnings in dollars, population 25 and over","31) Median earnings in dollars, population 25 and over less than high school","32) Median earnings in dollars, population 25 and over high school","33) Median earnings in dollars, population 25 and over some college","34) Median earnings in dollars, population 25 and over bachelor's","35) Median earnings in dollars, population 25 and over graduate degree",36) Population total,37) Population percentage: not Hispanic,38) Population percentage: not Hispanic white,39) Population percentage: not Hispanic black,40) Population percentage: not Hispanic American Indian or native,41) Population percentage: not Hispanic Asian,42) Population percentage: not Hispanic native Hawaiian or Pacific islander,43) Population percentage: not Hispanic some other race,44) Population percentage: not Hispanic two or more races,45) Population percentage: not Hispanic two or more races including some other race,46) Population percentage: not Hispanic two or more races excluding some other race,47) Population percentage: Hispanic,48) Population percentage: Hispanic white,49) Population percentage: Hispanic black,50) Population percentage: Hispanic American Indian or native,51) Population percentage: Hispanic Asian,52) Population percentage: Hispanic native Hawaiian or Pacific islander,53) Population percentage: Hispanic some other race,54) Population percentage: Hispanic two or more races,55) Population percentage: Hispanic two or more races including some other race,56) Population percentage: Hispanic two or more races excluding some other race,57) Population total,58) Population percentage: under 5 years,59) Population percentage: 5 to 9 years,60) Population percentage: 10 to 14 years,61) Population percentage: 15 to 19 years,62) Population percentage: 20 to 24 years,63) Population percentage: 25 to 29 years,64) Population percentage: 30 to 34 years,65) Population percentage: 35 to 39 years,66) Population percentage: 40 to 44 years,67) Population percentage: 45 to 49 years,68) Population percentage: 50 to 54 years,69) Population percentage: 55 to 59 years,70) Population percentage: 60 to 64 years,71) Population percentage: 65 to 69 years,72) Population percentage: 70 to 74 years,73) Population percentage: 75 to 79 years,74) Population percentage: 80 to 84 years,75) Population percentage: 85 years and over,76) Population percentage: 5 to 14 years,77) Population percentage: 15 to 17 years,78) Population percentage: 18 to 24 years,79) Population percentage: 15 to 44 years,80) Population percentage: 16 years and over,81) Population percentage: 18 years and over,82) Population percentage: 60 years and over,83) Population percentage: 62 years and over,84) Population percentage: 65 years and over,85) Population percentage: 75 years and over,86) Median age,87) Sex ratio (males per 100 females),88) Age dependency ratio,89) Old-age dependency ratio,90) Child dependency ratio,91) Licenses,92) Manufacturing,93) Gun purchases approximate,VIOLENT?
57072,VOLIN,SD,69886,72425,19,21.05263158,31.57894737,47.36842105,0,384,0.78125,4.427083333,23.95833333,25.26041667,13.28125,23.4375,8.854166667,45,86.66666667,57.77777778,52,100,17.30769231,201,96.0199005,29.85074627,86,93.02325581,33.72093023,40240,NaN,35000,42375,33672,52083,480,98.33333333,93.125,0,0.625,0,0,0,4.583333333,0,4.583333333,1.666666667,1.666666667,0,0,0,0,0,0,0,0,480,5.8,2.9,3.1,5.4,2.7,6.3,3.1,2.5,8.3,14.4,12.7,10.4,4.4,8.5,5.2,1.3,1.7,1.3,6,4.2,4,28.3,87.1,84,22.3,20.2,17.9,4.2,48.9,107.8,51.4,27.1,24.3,94,0,55.85981573,1
67039,DOUGLASS,KS,69886,75604,157,14.64968153,27.38853503,53.50318471,4.458598726,2367,1.563160118,4.39374736,39.41698352,24.7148289,7.266582172,14.99788762,7.646810308,436,92.20183486,21.10091743,488,97.33606557,37.09016393,981,95.61671764,21.71253823,462,88.96103896,10.82251082,41765,17143,32692,33250,44583,50066,3582,98.35287549,93.63484087,0.083752094,3.405918481,0.223338917,0,0,1.005025126,0,1.005025126,1.647124511,1.647124511,0,0,0,0,0,0,0,0,3582,3.2,8.1,11,7.9,3.7,5.6,6.6,7.9,5.8,6.4,7.2,7.2,6.6,3.7,3.7,1.9,1.4,2.2,19.1,7.3,4.4,37.5,75.3,70.5,19.5,17,12.9,5.5,37.1,103.8,73.7,22.4,51.3,160,28,221.0865373,1
8106,AUDUBON,NJ,69896,81882,780,13.97435897,25.8974359,43.97435897,16.15384615,7122,2.737994945,3.762987925,32.46279135,22.05841056,9.196854816,22.73237855,7.048581859,1120,96.33928571,47.41071429,1307,99.23488906,43.53481255,3133,93.90360677,25.21544845,1562,85.85147247,14.78873239,49358,NaN,33220,50017,57420,72356,9764,98.38181073,93.89594429,3.246620238,0,0,0,0,1.239246211,0,1.239246211,1.618189267,1.618189267,0,0,0,0,0,0,0,0,9764,4.6,4.8,6.4,5.7,5.5,5.9,5.6,5.6,7.8,8.3,9.2,10,4.6,4.9,3.9,3.5,1.2,2.4,11.3,3.2,8,36,82.9,80.9,20.6,18.6,16,7.2,44,90.7,54,24.6,29.4,0,57,143.7815776,1
52002,DUBUQUE,IA,69896,84717,1008,9.325396825,23.51190476,49.90079365,17.26190476,10823,1.644645662,3.705072531,26.34204934,18.49764391,9.368936524,26.3605285,14.08112353,2079,98.36459836,60.89466089,1980,97.67676768,51.26262626,4207,96.79106251,34.08604706,2557,85.76456785,25.88971451,42291,26250,29456,35556,51161,64250,15877,99.02374504,92.36631605,1.259683819,0.037790515,3.842035649,0.081879448,0,1.436039554,0,1.436039554,0.97625496,0.730616615,0,0,0,0,0.144863639,0.100774706,0.100774706,0,15877,7,8.1,6.9,5.2,4.6,5.7,7.4,6.3,6.1,6.1,7,6.6,6.7,5.5,3.1,3.1,2.6,1.9,15,3.5,6.3,35.4,77.3,74.5,22.9,19.7,16.1,7.6,39,102.1,71.2,27.6,43.6,97,0,214.5509882,0
23238,HENRICO,VA,69920,102089,1653,9.134906231,32.06291591,37.74954628,21.05263158,18966,2.430665401,2.894653591,15.64905621,20.42602552,6.074027207,31.71464726,20.81092481,3074,93.78659727,53.35068315,3176,98.52015113,53.6209068,7013,95.76500784,58.57692856,5703,91.67105032,44.02945818,43610,23795,30864,36533,48348,61815,25961,94.5995917,75.78675706,12.21062363,0.030815454,4.387350256,0.046223181,0.342821925,1.795000193,0,1.795000193,5.400408305,2.958283579,0.050075113,0,0.06548284,0,1.775740534,0.550826239,0.007703863,0.543122376,25961,4.7,6.8,5.8,5,4.7,6.6,5.2,6.1,6.2,5.7,5.6,7.4,8.2,6.7,4.4,3.1,2.4,5.3,12.6,3.3,6.4,33.7,81.6,79.4,30.2,26.7,22,10.9,44,85.1,74,38.2,35.8,128,437,1738.527364,1
72019,BENTON,AR,69930,80606,1769,12.6625212,28.15149802,51.72413793,7.461842849,16603,1.572005059,5.209901825,30.43425887,24.78467747,7.354092634,18.58700235,12.0580618,2765,95.51537071,44.2676311,3442,93.92794887,33.87565369,6512,95.88452088,31.15786241,3884,86.48300721,17.22451081,41085,25040,35086,35957,49569,63021,24153,98.72065582,92.27011137,3.283236037,0.550656233,1.647828427,0,0.037262452,0.931561297,0,0.931561297,1.279344181,1.088891649,0.070384631,0,0,0,0.1200679,0,0,0,24153,5.5,7.1,7,6.6,5.1,4.6,6.9,5.6,8.6,6.7,6.8,7.2,6.3,5.5,4.3,3.2,1.6,1.4,14.1,4.4,7.3,37.4,79,76.1,22.3,19.8,16.1,6.3,41.1,96.7,66.7,26.8,39.9,0,0,1524.954622,0
2726,SOMERSET,MA,69930,81238,1011,6.429277943,45.3016815,39.16913947,9.099901088,11870,5.661331087,7.48104465,32.88963774,18.61836563,10.26116259,15.96461668,9.123841618,1464,95.83333333,32.99180328,2181,90.37138927,20.6785878,4490,93.20712695,31.58129176,3735,73.65461847,16.76037483,42152,22478,36181,38077,56786,72024,15959,99.61777054,97.36825616,0.068926624,0,0.852183721,0,0.545146939,0.783257096,0,0.783257096,0.382229463,0.263174384,0,0,0,0,0,0.119055079,0.119055079,0,15959,4,5.4,5.4,6.5,4.2,4.9,4.3,6.7,7,6.3,8.7,5.8,7.3,6.2,5.4,4.1,3.4,4.3,10.9,4.4,6.3,33.6,83.9,80.7,30.7,27.8,23.4,11.7,46.4,96.1,74.5,40.8,33.7,278,50,318.7524522,1
89139,LAS VEGAS,NV,69933,81658,2874,11.86499652,37.54349339,44.88517745,5.706332637,25523,5.406887905,4.638953101,25.92171767,24.84034009,9.771578576,22.38373232,7.036790346,8002,92.52686828,29.10522369,6577,89.37205413,28.99498251,8468,92.51299008,31.62494095,2476,74.43457189,24.03069467,36084,31191,33191,35740,39724,53269,37869,77.3006945,33.26995696,9.458924186,0.311600518,28.05989068,1.455015976,0.050172965,4.695133222,0.150518894,4.544614328,22.6993055,14.86440096,0.398743035,0.169003671,0.380258259,0,5.262879928,1.624019647,0.876706541,0.747313106,37869,7.6,7.4,6.2,6.1,5.4,11.3,9.9,9.2,8.2,7.3,5.9,4.9,4.3,3.1,1.7,0.9,0.4,0.4,13.5,3.9,7.6,50,77.6,75,10.9,8.8,6.5,1.7,32.9,106.3,46.1,9.6,36.5,0,0,1628.806731,0
21787,TANEYTOWN,MD,69937,83763,788,7.360406091,38.3248731,52.66497462,1.649746193,7351,3.360087063,9.454495987,42.34797987,17.6166508,6.747381309,13.42674466,7.046660318,1314,88.35616438,20.77625571,1039,89.12415784,22.13666987,3178,87.03587162,20.26431718,1820,85.49450549,19.67032967,41471,25167,37679,45885,51528,66775,10319,97.78079271,91.1619343,3.556546177,0.19381723,0.494233937,0,0.096908615,2.277352457,0,2.277352457,2.219207288,1.443938366,0.222889815,0,0,0.019381723,0.232580676,0.300416707,0.300416707,0,10319,4.5,5.8,6.1,9.2,3.2,7.3,5.4,3.8,6.3,9.6,8.1,6.2,6.9,6.2,3.7,3.7,1.8,2.3,11.9,4.7,7.6,35.2,81.9,78.9,24.5,22.6,17.6,7.7,44.2,98.1,63.3,28.8,34.5,373,265,237.7057095,1
52750,GOOSE LAKE,IA,69940,80679,28,0,17.85714286,82.14285714,0,416,3.125,3.125,43.75,16.34615385,16.34615385,12.74038462,4.567307692,55,90.90909091,5.454545455,44,95.45454545,31.81818182,218,97.70642202,14.67889908,99,85.85858586,23.23232323,36750,35500,31875,36250,40625,49375,621,98.22866345,97.74557166,0,0,0.483091787,0,0,0,0,0,1.771336554,0.805152979,0,0,0,0,0.966183575,0,0,0,621,5.5,5.6,8.5,9.2,4.2,4.3,4.5,2.3,4.8,10.5,9.7,8.1,6.9,8.1,3.2,3.4,0.5,0.8,14.2,8.9,4.5,29.3,78.1,71.5,22.9,21.7,15.9,4.7,45.5,101.6,80,28.7,51.3,0,27416,8.391771976,0
49034,CLIMAX,MI,69950,76331,172,22.09302326,19.18604651,50.58139535,8.139534884,1815,1.818181818,2.424242424,32.56198347,27.87878788,13.88429752,15.92286501,5.509641873,213,100,40.84507042,310,95.48387097,20,822,96.22871046,18.12652068,470,93.19148936,19.36170213,43897,NaN,35240,50250,47163,42260,2596,97.76579353,96.34052388,0.30816641,0,0,0,0.115562404,1.001540832,0,1.001540832,2.234206471,2.234206471,0,0,0,0,0,0,0,0,2596,4.9,6.5,7.4,6.3,4.9,3.4,4.9,6.7,5.2,7,7.8,8.6,8.3,7.2,3.4,3.6,2.4,1.5,13.9,4.6,6.6,31.4,79.2,76.5,26.4,22.6,18.1,7.5,44.8,111.4,71.1,31,40.1,0,0,86.18612844,0
98031,KENT,WA,69954,84477,3721,18.27465735,28.37946788,44.58478904,8.76108573,24454,6.174858919,6.620593768,26.08162264,24.29459393,11.20471089,18.14427088,7.479348982,5485,86.07110301,26.67274385,4804,87.71856786,28.53871774,10144,89.78706625,24.88170347,4021,81.62148719,22.5814474,38399,26290,30272,40101,59103,67740,36990,88.01297648,47.59394431,9.602595296,0.470397405,23.77939984,1.165179778,0.32170857,5.079751284,0.246012436,4.833738848,11.98702352,4.598540146,0.118951068,0.186536902,0.237902136,0,6.31522033,0.529872939,0.34603947,0.183833469,36990,5.3,5.9,6.6,8.3,7.9,8.3,6.6,6.3,6.7,7.6,8.1,6.2,5.5,4,2.5,2,1.3,1,12.5,6.1,10.1,44,80.2,76.2,16.4,14,10.9,4.3,36.1,100.2,53.1,16.6,36.5,0,0,2184.458558,0
46181,TRAFALGAR,IN,69955,81500,224,23.21428571,43.75,28.125,4.910714286,3226,1.704897706,5.703657781,38.77867328,22.59764414,12.15127092,9.671419715,9.392436454,622,95.9807074,25.88424437,445,94.15730337,28.53932584,1462,95.2120383,15.11627907,697,83.07030129,15.20803443,39754,22125,34885,35975,80568,79931,4504,99.53374778,96.60301954,0.555062167,0,0.044404973,0,1.021314387,1.309946714,0,1.309946714,0.46625222,0.26642984,0,0,0,0,0.19982238,0,0,0,4504,5.8,4.2,7,8,3.4,4.4,9.4,3.9,6,13.5,6.1,4.7,8.2,8.3,4.6,1.6,0.7,0.3,11.2,6.4,5,35,79.2,76.6,23.6,20,15.5,2.6,43.8,126.2,63.6,25.3,38.3,140,90,354.8214918,0
43537,MAUMEE,OH,69966,88895,2029,11.77920158,35.87974372,41.20256284,11.13849187,19146,0.929698109,3.447195237,22.33364671,21.8322365,10.19011804,24.5482085,16.7188969,3233,99.19579338,51.0361893,3233,97.2780699,51.53108568,7920,95.63131313,38.88888889,4760,92.05882353,31.61764706,41938,25758,30657,36282,47138,76975,27138,97.23634756,89.04488172,4.429213649,0.191613236,2.771022183,0.047903309,0,0.751713465,0.040533569,0.711179895,2.763652443,1.602918417,0.243201415,0,0,0.02210922,0.563785098,0.331638293,0.268995504,0.062642789,27138,5.8,5.4,7.1,5.3,5.9,6.6,5.3,5.2,6.7,5.4,7.5,8,8.2,7.2,4.1,2.5,1.8,1.9,12.5,3.7,7.5,35,80.4,78,25.8,21.8,17.5,6.2,42.4,95.5,65.3,29,36.3,165,181,1721.580296,1
21030,COCKEYSVILLE,MD,69968,103267,1994,8.575727182,23.16950853,44.18254764,24.07221665,17467,2.582011794,3.143069789,16.94624148,15.7611496,6.69262037,30.54331024,24.33159673,4298,94.74174034,57.74778967,2961,97.29821006,64.77541371,6358,95.02988361,55.31613715,3850,90.18181818,43.32467532,47939,25349,31702,36534,59709,75673,24328,92.09963828,62.77951332,13.7701414,0.147977639,13.68382111,0.098651759,0.131535679,1.487997369,0.271292338,1.216705031,7.900361723,5.935547517,0.300065768,0.131535679,0,0,0.591910556,0.941302203,0.916639263,0.02466294,24328,6.6,5.9,4.7,4,7,10.2,7.5,6.7,5.4,6.1,7.8,5.8,6.4,5.9,3,2.3,1.3,3.2,10.6,2.8,8.2,40.8,81.4,80,22.3,19.4,15.8,6.9,37.9,98.5,55.8,24.7,31.2,241,116,560.4132668,1
68059,SPRINGFIELD,NE,69972,86476,236,5.93220339,4.237288136,77.96610169,11.86440678,2184,1.19047619,2.655677656,33.05860806,25.5952381,6.913919414,23.62637363,6.95970696,248,100,42.33870968,330,100,44.54545455,1040,95.96153846,32.69230769,566,92.5795053,13.42756184,40208,36875,36813,37500,47500,59917,3107,98.90569681,96.87801738,0.482780818,0.289668491,0.064370776,0,0.160926939,1.029932411,0,1.029932411,1.094303186,1.094303186,0,0,0,0,0,0,0,0,3107,5.1,3.9,7.3,9.2,4.2,4.6,3.4,5,5.6,5.6,11.7,7.9,8.3,6.9,3.5,4.9,2.3,0.5,11.2,5.8,7.6,32,81.2,77.9,26.6,22,18.2,7.8,47.7,115.3,67.6,30.5,37.1,0,0,51.51764849,0
33187,MIAMI,FL,69976,87052,1878,10.96911608,18.53035144,65.49520767,5.005324814,12638,6.132299414,10.38138946,26.69726223,19.22772591,10.98275044,17.93796487,8.640607691,2308,90.94454073,33.10225303,2118,91.8319169,34.56090652,5416,90.73116691,24.07680945,2796,56.97424893,19.99284692,40181,25503,31418,36045,42864,64239,18837,25.25879917,15.23597176,6.927854754,0.244200244,2.325211021,0,0,0.525561395,0,0.525561395,74.74120083,70.82337952,0.60519191,0.095556617,0.05308701,0,2.463237246,0.700748527,0.637044115,0.063704412,18837,5.5,6.6,6.2,7,7.5,6.4,5.9,6.5,4.7,10.4,8.1,7.5,2.7,4.8,3.2,3.4,1.1,2.3,12.9,4.5,10,38,79.6,77.1,17.6,16,14.8,6.8,38.6,94.6,60.7,23.9,36.9,0,0,1064.735299,0
14466,HEMLOCK,NY,69977,70039,96,5.208333333,2.083333333,13.54166667,79.16666667,1514,0.198150594,4.557463672,32.69484808,31.63804491,9.64332893,10.03963012,11.22853369,179,97.76536313,18.43575419,372,93.5483871,34.13978495,601,95.34109817,14.9750416,362,95.5801105,19.88950276,35548,24375,17240,35750,NaN,55250,1910,96.91099476,96.02094241,0,0,0,0,0.890052356,0,0,0,3.089005236,1.361256545,0,0,0,0,0,1.727748691,0,1.727748691,1910,1.4,3.3,8.1,3.8,4.2,8.4,0.9,13.8,5.7,1.1,9.5,13.9,7,8.3,6,1.9,0.9,1.8,11.4,2.9,5,36.8,86.9,84.3,25.9,25.2,19,4.7,45.5,93.1,53,29,24,0,9,35.77934012,0
55803,DULUTH,MN,69986,89171,1720,6.220930233,27.79069767,50.29069767,15.69767442,12252,0.530525628,3.395364022,23.68592883,22.02905648,10.90434215,24.4776363,14.97714659,1662,98.73646209,47.95427196,2115,97.77777778,44.25531915,5578,96.73718179,37.07422015,2897,92.02623404,35.6575768,43762,22917,30787,39909,46337,71771,17346,99.25631269,94.71347861,0.599561859,0.374726162,1.377839271,0.138360429,0.305545947,1.746800415,0.028825089,1.717975326,0.743687305,0.553441716,0,0.034590107,0,0,0.086475268,0.069180214,0,0.069180214,17346,4.3,4.7,6.5,6,7.7,4.6,5,5.1,7.1,6.7,8.2,9.2,8.1,5.9,4.3,2.2,1.8,2.5,11.3,3.9,9.9,35.6,83.2,80.5,24.8,21.3,16.7,6.5,44.4,95.2,56.6,26.2,30.5,83,2060,1003.624179,1
63373,PORTAGE DES SIOUX,MO,70000,70714,36,22.22222222,36.11111111,41.66666667,0,352,7.386363636,6.818181818,40.05681818,22.72727273,7.954545455,10.79545455,4.261363636,37,83.78378378,21.62162162,84,91.66666667,17.85714286,169,89.9408284,15.97633136,62,67.74193548,4.838709677,40917,41250,38750,33750,62500,55208,538,94.98141264,91.63568773,0,1.115241636,1.115241636,0,0.185873606,0.92936803,0.743494424,0.185873606,5.018587361,2.416356877,0,0,0,0,2.602230483,0,0,0,538,4.1,4.1,9.7,13,3.7,2.8,4.1,6.7,8.9,10.6,7.2,7.4,6.1,3.5,2.2,0.4,1.9,3.5,13.8,10,6.7,39.2,79.4,72.1,17.7,14.9,11.5,5.8,41.3,86.2,65,19,46,178,191,48.89294246,1
68655,PRIMROSE,NE,70000,74086,2,0,0,0,100,108,0,6.481481481,50,13.88888889,14.81481481,14.81481481,0,16,93.75,18.75,36,100,36.11111111,24,75,0,32,100,0,43750,NaN,37000,35000,NaN,NaN,163,97.54601227,97.54601227,0,0,0,0,0,0,0,0,2.45398773,0,0,0,0,0,1.226993865,1.226993865,1.226993865,0,163,14.7,9.8,5.5,2.5,1.2,7.4,2.5,8.6,13.5,3.7,3.7,4.9,2.5,12.9,0,4.3,2.5,0,15.3,2.5,1.2,35.6,69.9,67.5,22.1,20.9,19.6,6.7,38.8,181,109,41,67.9,0,0,2.70272826,0
55710,BRITT,MN,70000,75748,36,16.66666667,2.777777778,75,5.555555556,847,0.472255018,4.840613932,21.95985832,22.90436836,16.88311688,23.02243211,9.917355372,61,100,13.1147541,137,98.54014599,38.68613139,429,99.53379953,37.2960373,220,81.36363636,26.36363636,51375,NaN,NaN,45500,56563,69750,1107,98.73532069,96.74796748,0.180668473,0,1.264679313,0,0,0.54200542,0,0.54200542,1.264679313,0.54200542,0,0,0,0,0.722673893,0,0,0,1107,4.1,3.6,10.4,2.7,2.7,3.2,2.3,3.2,9.2,4.4,9.6,11.9,12.8,6.1,9.7,2.9,0.3,0.9,14,2.2,3.3,23.3,81.2,79.8,32.7,27.7,19.9,4.1,53.1,121.8,67,33.2,33.8,0,0,64.05003839,0
99571,COLD BAY,AK,70000,76063,14,0,85.71428571,14.28571429,0,89,16.85393258,4.494382022,44.94382022,11.23595506,12.35955056,6.741573034,3.370786517,20,90,15,12,100,16.66666667,51,74.50980392,7.843137255,6,33.33333333,0,39000,37750,23750,64583,58750,NaN,106,91.50943396,43.39622642,0,45.28301887,0,0,0,2.830188679,0,2.830188679,8.490566038,6.603773585,0.943396226,0,0,0,0.943396226,0,0,0,106,0,0.9,1.9,0,13.2,7.5,11.3,7.5,3.8,18.9,15.1,8.5,5.7,3.8,0,1.9,0,0,2.8,0,13.2,43.4,97.2,97.2,11.3,9.4,5.7,1.9,45.3,125.5,9.3,6.2,3.1,0,0,12.44763958,0
55056,NORTH BRANCH,MN,70000,76183,1027,18.01363194,33.88510224,43.71957157,4.381694255,9163,1.407835862,4.016151915,34.6065699,25.35195897,13.74004147,14.72225254,6.155189348,1839,96.6286025,12.9418162,1926,98.33852544,28.40083074,3769,95.78137437,24.14433537,1629,85.02148557,13.38244322,41702,22500,38977,37138,50893,64219,13796,97.47752972,94.59263555,0.782835605,0.181211945,0.094230212,0,0,1.826616411,0,1.826616411,2.522470281,2.152797912,0,0.028993911,0,0,0.340678458,0,0,0,13796,5.7,7.9,7.8,7,5.1,5.3,8.1,6.3,7.7,9.1,7,7.1,4.2,4.1,3.3,2,1.2,1.3,15.8,4.6,7.4,39.4,76.6,73.9,16,14.2,11.8,4.5,37.5,93,61.1,19,42.1,0,0,798.2243267,0
61251,FENTON,IL,70000,77778,9,0,100,0,0,272,0,0,55.51470588,38.60294118,2.941176471,2.941176471,0,8,100,100,92,100,0,123,100,0,49,100,0,29844,NaN,22813,45893,NaN,NaN,308,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,5.5,0,6.2,0,0,2.6,16.2,13.6,0,17.9,10.7,11.4,7.1,2.9,2.9,0,2.9,5.5,3.2,2.9,38.6,94.5,91.2,27.3,24.7,15.9,5.8,50.9,113.9,32.8,21.1,11.6,0,27416,14.54529592,0
54180,WRIGHTSTOWN,WI,70000,78739,139,12.23021583,35.97122302,44.60431655,7.194244604,2068,3.433268859,1.789168279,26.25725338,20.11605416,16.5860735,23.50096712,8.3172147,379,87.33509235,38.78627968,572,95.97902098,40.73426573,832,99.03846154,27.52403846,285,89.8245614,17.19298246,45965,27778,41033,44632,53385,52277,3279,93.96157365,91.58279963,0.975907289,0.152485514,0.762427569,0,0,0.487953644,0,0.487953644,6.038426349,2.256785605,0,0,0,0,3.476669716,0.304971028,0.304971028,0,3279,7,7.7,12.4,7.4,2.5,4.4,7.2,7.4,10,8.1,6.4,5.8,5.1,3.8,1.4,1.9,0.8,0.9,20.1,5.6,4.2,38.9,71.5,67.3,13.8,11.3,8.7,3.6,36,93.8,70.6,14.8,55.8,0,0,217.5081812,0
3779,PIERMONT,NH,70000,81278,43,0,30.23255814,51.1627907,18.60465116,633,5.687203791,2.211690363,32.54344392,16.11374408,6.793048973,20.22116904,16.42969984,48,100,35.41666667,115,100,34.7826087,276,97.82608696,37.31884058,194,77.31958763,37.11340206,35813,27679,30750,34375,38750,55156,840,99.76190476,96.54761905,0,0.238095238,2.976190476,0,0,0,0,0,0.238095238,0.238095238,0,0,0,0,0,0,0,0,840,6,2.7,5,7.5,3.5,2.6,3.1,4.6,9,6.9,9.3,9.9,6.8,9,5.7,3.9,3.6,0.8,7.7,5.8,5.1,30.4,84.8,80.5,29.9,27,23.1,8.3,48.9,97.2,74.3,40.2,34,0,2773,78.86561385,0
53001,ADELL,WI,70000,81472,123,6.504065041,40.6504065,34.14634146,18.69918699,1371,2.115244347,2.99051787,44.42013129,18.59956236,14.00437637,13.85849745,4.011670314,184,100,29.89130435,249,97.18875502,12.04819277,644,96.58385093,17.70186335,294,86.05442177,15.6462585,41250,31875,38616,43750,51250,60417,1866,97.85637728,93.89067524,0,0,0,0,0,3.965702036,0,3.965702036,2.143622722,1.92926045,0,0,0,0,0.214362272,0,0,0,1866,5.5,5,6.1,5.1,4.9,4.1,5.7,8.1,5.3,8.7,7.3,9.4,9.1,5.2,3.8,3.3,2.2,1.3,11,3.4,6.6,33.2,82.4,80.1,24.8,21.6,15.8,6.8,45.1,107.1,55.5,24.5,31,199,496,123.7786722,1
60181,VILLA PARK,IL,70000,83253,2843,11.46676046,28.7724235,44.70629617,15.05451987,19326,3.301252199,5.795301666,22.38952706,23.8124806,7.006105764,24.83700714,12.85832557,4053,91.93190229,48.11250925,3864,91.35610766,42.10662526,7984,92.09669339,35.22044088,3425,86.39416058,26.16058394,41791,25799,30730,38059,53279,64012,28667,77.83165312,62.1969512,5.441797188,0.13604493,8.427808979,0,0.094184951,1.534865874,0.097673283,1.437192591,22.16834688,14.65796909,0.184881571,0.132556598,0.073254962,0,5.752258695,1.36742596,0.272089859,1.095336101,28667,5.7,6.8,6.5,6.2,7.4,7.6,6.5,6.5,7,7.8,7.5,7,5.5,4,3.3,2.2,1.1,1.2,13.3,3.7,9.9,41.2,79.8,77.3,17.5,14.9,11.9,4.6,37.6,103.1,52.9,18.3,34.7,0,0,1353.798696,0
84038,LAKETOWN,UT,70000,84378,0,0,0,0,0,172,0,2.325581395,14.53488372,24.41860465,13.37209302,23.8372093,21.51162791,0,0,0,28,100,39.28571429,65,100,30.76923077,79,94.93670886,59.49367089,42917,NaN,50000,NaN,NaN,71500,246,97.56097561,97.56097561,0,0,0,0,0,0,0,0,2.43902439,2.43902439,0,0,0,0,0,0,0,0,246,5.7,7.7,13,3.7,0,0,0,6.5,4.9,1.6,3.3,13,8.5,18.3,10.2,2.4,1.2,0,20.7,3.7,0,15,73.2,69.9,40.7,36.6,32.1,3.7,56.3,108.5,164.5,84.9,79.6,27,0,9.520544693,0
58238,HAMILTON,ND,70000,85992,10,0,0,0,100,105,0,5.714285714,21.9047619,43.80952381,10.47619048,18.0952381,0,19,89.47368421,0,3,100,0,61,93.44262295,31.14754098,22,100,0,36964,NaN,57857,38750,31250,NaN,159,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,6.3,12.6,5,3.8,6.3,8.2,3.8,1.3,0.6,13.8,10.1,8.2,6.3,3.1,1.9,1.9,1.3,5.7,17.6,3.8,6.3,23.9,74.2,72.3,20.1,18.2,13.8,8.8,45.6,106.5,71,23.7,47.3,0,0,13.26394213,0
60536,MILLBROOK,IL,70000,86773,16,18.75,62.5,18.75,0,89,2.247191011,5.617977528,38.20224719,28.08988764,17.97752809,7.865168539,0,12,100,0,25,80,8,33,100,9.090909091,19,89.47368421,10.52631579,36625,NaN,35938,46250,101250,NaN,122,100,99.18032787,0,0,0.819672131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2.5,0,4.1,14.8,5.7,1.6,8.2,5.7,14.8,13.1,4.1,6.6,3.3,1.6,0.8,9,0,4.1,4.1,7.4,13.1,50.8,93.4,86.1,18.9,17.2,15.6,13.1,42.7,117.9,41.9,22.1,19.8,0,0,5.761448386,0
